Format,1.0B,
Memory Length,10000,Memory Length,10000,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-2, ,
-3, ,-2, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-5, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-5, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-5, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-5, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-5, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-5, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-5, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-5, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-5, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-5, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-5, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-3, ,-2, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-3, ,-1, ,
-4, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-3, ,-2, ,
-4, ,-2, ,
-3, ,-1, ,
-5, ,-1, ,
-4, ,-1, ,
-4, ,-2, ,
-4, ,-2, ,
-4, ,-1, ,
-5, ,-2, ,
-4, ,-2, ,
-4, ,-2, ,
-6, ,-3, ,
-6, ,-3, ,
-5, ,-2, ,
-6, ,-3, ,
-8, ,-3, ,
-5, ,-3, ,
-7, ,-3, ,
-6, ,-3, ,
-7, ,-4, ,
-7, ,-4, ,
-7, ,-4, ,
-8, ,-4, ,
-9, ,-5, ,
-9, ,-5, ,
-9, ,-5, ,
-10, ,-6, ,
-9, ,-6, ,
-10, ,-6, ,
-11, ,-6, ,
-11, ,-7, ,
-9, ,-7, ,
-10, ,-7, ,
-11, ,-7, ,
-12, ,-8, ,
-12, ,-8, ,
-13, ,-10, ,
-13, ,-8, ,
-15, ,-11, ,
-16, ,-11, ,
-17, ,-12, ,
-17, ,-12, ,
-18, ,-13, ,
-19, ,-13, ,
-20, ,-14, ,
-20, ,-15, ,
-21, ,-16, ,
-22, ,-17, ,
-22, ,-19, ,
-23, ,-17, ,
-24, ,-19, ,
-24, ,-20, ,
-25, ,-21, ,
-25, ,-22, ,
-26, ,-21, ,
-27, ,-22, ,
-27, ,-23, ,
-28, ,-23, ,
-28, ,-24, ,
-29, ,-25, ,
-30, ,-24, ,
-31, ,-26, ,
-31, ,-26, ,
-32, ,-28, ,
-32, ,-29, ,
-32, ,-29, ,
-33, ,-30, ,
-33, ,-30, ,
-34, ,-30, ,
-34, ,-30, ,
-34, ,-31, ,
-35, ,-30, ,
-35, ,-31, ,
-36, ,-32, ,
-36, ,-32, ,
-36, ,-32, ,
-37, ,-33, ,
-37, ,-34, ,
-37, ,-34, ,
-39, ,-35, ,
-39, ,-34, ,
-39, ,-35, ,
-39, ,-34, ,
-39, ,-35, ,
-39, ,-37, ,
-39, ,-35, ,
-40, ,-37, ,
-40, ,-37, ,
-40, ,-35, ,
-40, ,-37, ,
-41, ,-35, ,
-41, ,-38, ,
-41, ,-37, ,
-41, ,-38, ,
-40, ,-38, ,
-40, ,-35, ,
-40, ,-37, ,
-39, ,-37, ,
-39, ,-37, ,
-37, ,-37, ,
-37, ,-35, ,
-36, ,-34, ,
-35, ,-34, ,
-35, ,-34, ,
-34, ,-32, ,
-34, ,-33, ,
-33, ,-32, ,
-32, ,-32, ,
-32, ,-30, ,
-31, ,-31, ,
-30, ,-30, ,
-29, ,-30, ,
-29, ,-29, ,
-28, ,-28, ,
-27, ,-26, ,
-26, ,-26, ,
-25, ,-25, ,
-25, ,-24, ,
-24, ,-24, ,
-23, ,-23, ,
-23, ,-22, ,
-22, ,-21, ,
-21, ,-20, ,
-21, ,-20, ,
-20, ,-20, ,
-19, ,-19, ,
-18, ,-17, ,
-18, ,-17, ,
-17, ,-15, ,
-17, ,-15, ,
-16, ,-15, ,
-15, ,-14, ,
-13, ,-13, ,
-13, ,-13, ,
-12, ,-12, ,
-11, ,-12, ,
-11, ,-11, ,
-10, ,-10, ,
-9, ,-8, ,
-9, ,-8, ,
-8, ,-7, ,
-8, ,-7, ,
-7, ,-6, ,
-6, ,-5, ,
-6, ,-5, ,
-5, ,-4, ,
-4, ,-4, ,
-3, ,-4, ,
-3, ,-2, ,
-2, ,-2, ,
-1, ,-2, ,
-2, ,-1, ,
0, ,1, ,
0, ,1, ,
0, ,2, ,
1, ,2, ,
1, ,3, ,
2, ,3, ,
2, ,4, ,
3, ,4, ,
3, ,5, ,
5, ,5, ,
6, ,6, ,
5, ,7, ,
6, ,7, ,
6, ,8, ,
7, ,8, ,
7, ,10, ,
8, ,10, ,
8, ,10, ,
